code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
1059834,FALSE,90,2019-12-01T16:30:00Z,TRUE,TRUE,3,TRUE,1,Everton,"[{'h': [{'value': 1, 'element': 166}, {'value': 1, 'element': 167}], 'a': [{'value': 1, 'element': 150}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 159}, {'value': 1, 'element': 167}], 'a': [{'value': 1, 'element': 511}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [], 'a': [{'value': 1, 'element': 151}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 168}], 'a': [{'value': 4, 'element': 148}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 167}, {'value': 2, 'element': 159}], 'a': [{'value': 1, 'element': 150}], 'identifier': 'bonus'}, {'h': [{'value': 38, 'element': 167}, {'value': 27, 'element': 159}, {'value': 25, 'element': 166}, {'value': 21, 'element': 162}, {'value': 20, 'element': 176}, {'value': 16, 'element': 164}, {'value': 15, 'element': 161}, {'value': 13, 'element': 168}, {'value': 13, 'element': 171}, {'value': 13, 'element': 448}, {'value': 9, 'element': 172}, {'value': 3, 'element': 174}, {'value': 2, 'element': 265}], 'a': [{'value': 26, 'element': 150}, {'value': 20, 'element': 148}, {'value': 19, 'element': 511}, {'value': 15, 'element': 141}, {'value': 14, 'element': 142}, {'value': 13, 'element': 154}, {'value': 12, 'element': 17}, {'value': 12, 'element': 478}, {'value': 8, 'element': 151}, {'value': 7, 'element': 143}, {'value': 4, 'element': 147}, {'value': 4, 'element': 158}, {'value': 1, 'element': 496}], 'identifier': 'bps'}]",2,133,14,Leicester,2
1059836,FALSE,90,2019-12-01T16:30:00Z,TRUE,TRUE,4,TRUE,2,Aston Villa,"[{'h': [{'value': 1, 'element': 225}], 'a': [{'value': 1, 'element': 29}, {'value': 1, 'element': 445}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 233}], 'a': [{'value': 1, 'element': 30}, {'value': 1, 'element': 309}], 'identifier': 'assists'}, {'h': [], 'a': [{'value': 1, 'element': 94}], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 160}, {'value': 1, 'element': 226}, {'value': 1, 'element': 244}, {'value': 1, 'element': 549}], 'a': [{'value': 1, 'element': 458}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 235}], 'a': [{'value': 5, 'element': 94}], 'identifier': 'saves'}, {'h': [{'value': 1, 'element': 225}], 'a': [{'value': 3, 'element': 309}, {'value': 2, 'element': 29}], 'identifier': 'bonus'}, {'h': [{'value': 25, 'element': 225}, {'value': 14, 'element': 246}, {'value': 11, 'element': 122}, {'value': 11, 'element': 549}, {'value': 10, 'element': 235}, {'value': 10, 'element': 244}, {'value': 8, 'element': 160}, {'value': 7, 'element': 233}, {'value': 7, 'element': 243}, {'value': 4, 'element': 241}, {'value': 4, 'element': 242}, {'value': 3, 'element': 234}, {'value': 1, 'element': 239}, {'value': -3, 'element': 226}], 'a': [{'value': 31, 'element': 309}, {'value': 26, 'element': 29}, {'value': 23, 'element': 445}, {'value': 20, 'element': 470}, {'value': 17, 'element': 458}, {'value': 15, 'element': 30}, {'value': 15, 'element': 94}, {'value': 11, 'element': 31}, {'value': 8, 'element': 28}, {'value': 8, 'element': 452}, {'value': 6, 'element': 465}, {'value': 5, 'element': 428}, {'value': 1, 'element': 35}], 'identifier': 'bps'}]",2,135,14,Man Utd,2
1059849,FALSE,90,2019-12-03T19:30:00Z,TRUE,TRUE,3,TRUE,0,Bournemouth,"[{'h': [{'value': 1, 'element': 137}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 138}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 134}, {'value': 1, 'element': 138}, {'value': 1, 'element': 157}], 'a': [{'value': 1, 'element': 69}, {'value': 1, 'element': 82}, {'value': 1, 'element': 476}], 'identifier': 'yellow_cards'}, {'h': [{'value': 1, 'element': 125}], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 3, 'element': 131}], 'a': [{'value': 1, 'element': 494}], 'identifier': 'saves'}, {'h': [{'value': 2, 'element': 137}, {'value': 1, 'element': 131}], 'a': [{'value': 3, 'element': 65}], 'identifier': 'bonus'}, {'h': [{'value': 29, 'element': 137}, {'value': 27, 'element': 131}, {'value': 24, 'element': 128}, {'value': 22, 'element': 124}, {'value': 16, 'element': 138}, {'value': 12, 'element': 133}, {'value': 11, 'element': 139}, {'value': 7, 'element': 123}, {'value': 2, 'element': 134}, {'value': 2, 'element': 468}, {'value': -7, 'element': 125}], 'a': [{'value': 31, 'element': 65}, {'value': 16, 'element': 63}, {'value': 12, 'element': 59}, {'value': 12, 'element': 61}, {'value': 11, 'element': 494}, {'value': 9, 'element': 476}, {'value': 8, 'element': 492}, {'value': 8, 'element': 505}, {'value': 6, 'element': 82}, {'value': 4, 'element': 67}, {'value': 4, 'element': 75}, {'value': 3, 'element': 62}, {'value': 3, 'element': 79}, {'value': 2, 'element': 69}], 'identifier': 'bps'}]",2,148,15,Crystal Palace,1
1059843,FALSE,90,2019-12-03T20:15:00Z,TRUE,TRUE,3,TRUE,4,Man City,"[{'h': [{'value': 1, 'element': 98}], 'a': [{'value': 2, 'element': 211}, {'value': 1, 'element': 217}, {'value': 1, 'element': 443}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 100}], 'a': [{'value': 2, 'element': 218}, {'value': 2, 'element': 219}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 100}], 'a': [{'value': 1, 'element': 218}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 4, 'element': 93}], 'a': [{'value': 1, 'element': 212}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 211}, {'value': 2, 'element': 443}, {'value': 1, 'element': 219}], 'identifier': 'bonus'}, {'h': [{'value': 20, 'element': 98}, {'value': 17, 'element': 93}, {'value': 15, 'element': 100}, {'value': 12, 'element': 83}, {'value': 10, 'element': 84}, {'value': 10, 'element': 430}, {'value': 9, 'element': 102}, {'value': 8, 'element': 97}, {'value': 8, 'element': 447}, {'value': 6, 'element': 86}, {'value': 4, 'element': 120}, {'value': 3, 'element': 451}, {'value': 2, 'element': 90}, {'value': 2, 'element': 91}], 'a': [{'value': 53, 'element': 211}, {'value': 39, 'element': 443}, {'value': 33, 'element': 219}, {'value': 31, 'element': 218}, {'value': 24, 'element': 217}, {'value': 14, 'element': 203}, {'value': 14, 'element': 221}, {'value': 14, 'element': 440}, {'value': 13, 'element': 208}, {'value': 13, 'element': 215}, {'value': 10, 'element': 212}, {'value': 7, 'element': 214}, {'value': 4, 'element': 220}, {'value': 3, 'element': 544}], 'identifier': 'bps'}]",4,142,15,Burnley,1
1059848,FALSE,90,2019-12-04T19:30:00Z,TRUE,TRUE,4,TRUE,1,Aston Villa,"[{'h': [{'value': 1, 'element': 460}, {'value': 1, 'element': 463}], 'a': [{'value': 1, 'element': 465}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 460}, {'value': 1, 'element': 506}], 'a': [{'value': 1, 'element': 22}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 432}, {'value': 1, 'element': 463}], 'a': [{'value': 1, 'element': 309}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 111}], 'a': [{'value': 7, 'element': 94}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 460}, {'value': 1, 'element': 506}], 'a': [{'value': 2, 'element': 22}, {'value': 1, 'element': 465}], 'identifier': 'bonus'}, {'h': [{'value': 38, 'element': 460}, {'value': 26, 'element': 506}, {'value': 24, 'element': 463}, {'value': 20, 'element': 108}, {'value': 20, 'element': 113}, {'value': 16, 'element': 119}, {'value': 15, 'element': 459}, {'value': 13, 'element': 111}, {'value': 12, 'element': 431}, {'value': 10, 'element': 105}, {'value': 10, 'element': 432}, {'value': 5, 'element': 116}, {'value': 5, 'element': 118}, {'value': 4, 'element': 461}], 'a': [{'value': 28, 'element': 22}, {'value': 26, 'element': 465}, {'value': 22, 'element': 94}, {'value': 18, 'element': 491}, {'value': 16, 'element': 31}, {'value': 14, 'element': 452}, {'value': 12, 'element': 445}, {'value': 11, 'element': 29}, {'value': 9, 'element': 309}, {'value': 6, 'element': 470}, {'value': 4, 'element': 28}, {'value': 3, 'element': 36}, {'value': 2, 'element': 428}], 'identifier': 'bps'}]",2,147,15,Chelsea,2
1059844,FALSE,90,2019-12-04T19:30:00Z,TRUE,TRUE,3,TRUE,0,Watford,"[{'h': [{'value': 1, 'element': 166}, {'value': 1, 'element': 171}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 162}, {'value': 1, 'element': 433}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 164}, {'value': 1, 'element': 166}, {'value': 1, 'element': 176}], 'a': [{'value': 1, 'element': 355}, {'value': 1, 'element': 368}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 1, 'element': 168}], 'a': [{'value': 3, 'element': 366}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 162}, {'value': 2, 'element': 171}, {'value': 1, 'element': 159}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 39, 'element': 162}, {'value': 33, 'element': 171}, {'value': 32, 'element': 159}, {'value': 31, 'element': 163}, {'value': 24, 'element': 164}, {'value': 24, 'element': 166}, {'value': 21, 'element': 168}, {'value': 17, 'element': 433}, {'value': 8, 'element': 448}, {'value': 6, 'element': 176}, {'value': 2, 'element': 172}, {'value': 2, 'element': 180}, {'value': 1, 'element': 265}, {'value': 1, 'element': 517}], 'a': [{'value': 15, 'element': 358}, {'value': 15, 'element': 366}, {'value': 14, 'element': 373}, {'value': 13, 'element': 357}, {'value': 11, 'element': 356}, {'value': 11, 'element': 370}, {'value': 10, 'element': 362}, {'value': 8, 'element': 525}, {'value': 5, 'element': 355}, {'value': 3, 'element': 363}, {'value': 3, 'element': 364}, {'value': 3, 'element': 365}, {'value': 3, 'element': 368}, {'value': 3, 'element': 375}], 'identifier': 'bps'}]",2,143,15,Leicester,2
1059845,FALSE,90,2019-12-04T19:30:00Z,TRUE,TRUE,4,TRUE,1,Spurs,"[{'h': [{'value': 2, 'element': 233}], 'a': [{'value': 1, 'element': 344}], 'identifier': 'goals_scored'}, {'h': [], 'a': [{'value': 1, 'element': 336}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [], 'a': [{'value': 1, 'element': 347}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 4, 'element': 235}], 'a': [{'value': 5, 'element': 341}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 233}], 'a': [{'value': 2, 'element': 344}, {'value': 1, 'element': 336}], 'identifier': 'bonus'}, {'h': [{'value': 56, 'element': 233}, {'value': 18, 'element': 235}, {'value': 17, 'element': 248}, {'value': 15, 'element': 224}, {'value': 15, 'element': 225}, {'value': 14, 'element': 122}, {'value': 13, 'element': 244}, {'value': 12, 'element': 160}, {'value': 12, 'element': 241}, {'value': 8, 'element': 234}, {'value': 6, 'element': 243}, {'value': 3, 'element': 226}, {'value': 2, 'element': 246}], 'a': [{'value': 29, 'element': 344}, {'value': 28, 'element': 336}, {'value': 17, 'element': 333}, {'value': 16, 'element': 342}, {'value': 16, 'element': 349}, {'value': 15, 'element': 331}, {'value': 15, 'element': 341}, {'value': 15, 'element': 347}, {'value': 11, 'element': 330}, {'value': 6, 'element': 345}, {'value': 5, 'element': 338}, {'value': 5, 'element': 343}, {'value': 2, 'element': 442}, {'value': 2, 'element': 523}], 'identifier': 'bps'}]",3,144,15,Man Utd,2
1059851,FALSE,90,2019-12-04T19:30:00Z,TRUE,TRUE,2,TRUE,1,Norwich,"[{'h': [{'value': 1, 'element': 305}, {'value': 1, 'element': 313}], 'a': [{'value': 1, 'element': 278}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 315}, {'value': 1, 'element': 321}], 'a': [{'value': 1, 'element': 289}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 438}], 'a': [{'value': 1, 'element': 454}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 318}], 'a': [{'value': 3, 'element': 280}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 313}], 'a': [{'value': 2, 'element': 278}, {'value': 1, 'element': 289}], 'identifier': 'bonus'}, {'h': [{'value': 32, 'element': 313}, {'value': 25, 'element': 321}, {'value': 22, 'element': 305}, {'value': 18, 'element': 315}, {'value': 18, 'element': 325}, {'value': 16, 'element': 307}, {'value': 13, 'element': 486}, {'value': 12, 'element': 318}, {'value': 11, 'element': 308}, {'value': 9, 'element': 320}, {'value': 3, 'element': 310}, {'value': 3, 'element': 328}, {'value': 1, 'element': 437}, {'value': -1, 'element': 438}], 'a': [{'value': 28, 'element': 278}, {'value': 27, 'element': 289}, {'value': 19, 'element': 275}, {'value': 16, 'element': 273}, {'value': 16, 'element': 280}, {'value': 13, 'element': 274}, {'value': 13, 'element': 286}, {'value': 12, 'element': 290}, {'value': 9, 'element': 287}, {'value': 5, 'element': 507}, {'value': 4, 'element': 284}, {'value': 2, 'element': 454}, {'value': -1, 'element': 283}, {'value': -1, 'element': 285}], 'identifier': 'bps'}]",2,150,15,Southampton,2
1059847,FALSE,90,2019-12-04T19:30:00Z,TRUE,TRUE,3,TRUE,0,West Ham,"[{'h': [{'value': 1, 'element': 420}, {'value': 1, 'element': 487}], 'a': [], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 415}, {'value': 1, 'element': 528}], 'a': [], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 410}], 'a': [{'value': 1, 'element': 376}, {'value': 1, 'element': 395}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 3, 'element': 411}], 'a': [{'value': 5, 'element': 553}], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 420}, {'value': 2, 'element': 415}, {'value': 1, 'element': 403}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 36, 'element': 420}, {'value': 31, 'element': 415}, {'value': 27, 'element': 403}, {'value': 26, 'element': 411}, {'value': 26, 'element': 487}, {'value': 25, 'element': 407}, {'value': 23, 'element': 402}, {'value': 22, 'element': 401}, {'value': 14, 'element': 528}, {'value': 13, 'element': 414}, {'value': 10, 'element': 409}, {'value': 8, 'element': 417}, {'value': 7, 'element': 410}, {'value': 3, 'element': 404}], 'a': [{'value': 22, 'element': 390}, {'value': 22, 'element': 395}, {'value': 17, 'element': 553}, {'value': 15, 'element': 380}, {'value': 13, 'element': 382}, {'value': 12, 'element': 377}, {'value': 11, 'element': 396}, {'value': 10, 'element': 457}, {'value': 7, 'element': 376}, {'value': 7, 'element': 399}, {'value': 6, 'element': 568}, {'value': 3, 'element': 392}, {'value': 2, 'element': 514}, {'value': 1, 'element': 393}], 'identifier': 'bps'}]",2,146,15,Wolves,2
1059850,FALSE,90,2019-12-04T20:15:00Z,TRUE,TRUE,5,TRUE,2,Everton,"[{'h': [{'value': 2, 'element': 188}, {'value': 1, 'element': 192}, {'value': 1, 'element': 194}, {'value': 1, 'element': 199}], 'a': [{'value': 1, 'element': 143}, {'value': 1, 'element': 150}], 'identifier': 'goals_scored'}, {'h': [{'value': 2, 'element': 192}, {'value': 1, 'element': 182}, {'value': 1, 'element': 186}, {'value': 1, 'element': 187}], 'a': [{'value': 1, 'element': 152}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 182}], 'a': [{'value': 1, 'element': 150}, {'value': 1, 'element': 154}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 526}], 'a': [], 'identifier': 'saves'}, {'h': [{'value': 3, 'element': 188}, {'value': 2, 'element': 192}, {'value': 1, 'element': 199}], 'a': [], 'identifier': 'bonus'}, {'h': [{'value': 55, 'element': 188}, {'value': 40, 'element': 192}, {'value': 35, 'element': 199}, {'value': 33, 'element': 186}, {'value': 29, 'element': 194}, {'value': 24, 'element': 182}, {'value': 15, 'element': 183}, {'value': 13, 'element': 187}, {'value': 13, 'element': 526}, {'value': 10, 'element': 198}, {'value': 9, 'element': 181}, {'value': 7, 'element': 200}, {'value': 6, 'element': 195}, {'value': 3, 'element': 184}], 'a': [{'value': 21, 'element': 143}, {'value': 18, 'element': 150}, {'value': 15, 'element': 152}, {'value': 15, 'element': 478}, {'value': 14, 'element': 142}, {'value': 11, 'element': 17}, {'value': 11, 'element': 151}, {'value': 9, 'element': 141}, {'value': 5, 'element': 148}, {'value': 5, 'element': 511}, {'value': 2, 'element': 154}, {'value': 2, 'element': 158}, {'value': -1, 'element': 496}], 'identifier': 'bps'}]",2,149,15,Liverpool,5
1059846,FALSE,90,2019-12-05T19:30:00Z,TRUE,TRUE,3,TRUE,2,Newcastle,"[{'h': [], 'a': [{'value': 1, 'element': 269}, {'value': 1, 'element': 500}], 'identifier': 'goals_scored'}, {'h': [], 'a': [{'value': 1, 'element': 256}, {'value': 1, 'element': 520}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 298}, {'value': 1, 'element': 441}], 'a': [], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 2, 'element': 471}], 'a': [{'value': 6, 'element': 262}], 'identifier': 'saves'}, {'h': [], 'a': [{'value': 3, 'element': 256}, {'value': 2, 'element': 262}, {'value': 1, 'element': 269}], 'identifier': 'bonus'}, {'h': [{'value': 21, 'element': 297}, {'value': 19, 'element': 294}, {'value': 19, 'element': 423}, {'value': 15, 'element': 293}, {'value': 15, 'element': 302}, {'value': 15, 'element': 471}, {'value': 12, 'element': 301}, {'value': 11, 'element': 295}, {'value': 9, 'element': 291}, {'value': 4, 'element': 298}, {'value': 2, 'element': 70}, {'value': 1, 'element': 303}, {'value': -2, 'element': 501}], 'a': [{'value': 35, 'element': 256}, {'value': 34, 'element': 262}, {'value': 31, 'element': 269}, {'value': 26, 'element': 254}, {'value': 23, 'element': 255}, {'value': 23, 'element': 259}, {'value': 20, 'element': 498}, {'value': 20, 'element': 500}, {'value': 20, 'element': 520}, {'value': 7, 'element': 266}, {'value': 6, 'element': 271}, {'value': 6, 'element': 519}, {'value': 3, 'element': 466}, {'value': 2, 'element': 267}], 'identifier': 'bps'}]",2,145,15,Sheffield Utd,0
1059842,FALSE,90,2019-12-05T20:15:00Z,TRUE,TRUE,4,TRUE,2,Brighton,"[{'h': [{'value': 1, 'element': 12}], 'a': [{'value': 1, 'element': 493}, {'value': 1, 'element': 502}], 'identifier': 'goals_scored'}, {'h': [{'value': 1, 'element': 15}], 'a': [{'value': 1, 'element': 516}], 'identifier': 'assists'}, {'h': [], 'a': [], 'identifier': 'own_goals'}, {'h': [], 'a': [], 'identifier': 'penalties_saved'}, {'h': [], 'a': [], 'identifier': 'penalties_missed'}, {'h': [{'value': 1, 'element': 2}, {'value': 1, 'element': 5}, {'value': 1, 'element': 106}], 'a': [{'value': 1, 'element': 49}], 'identifier': 'yellow_cards'}, {'h': [], 'a': [], 'identifier': 'red_cards'}, {'h': [{'value': 7, 'element': 14}], 'a': [{'value': 4, 'element': 47}], 'identifier': 'saves'}, {'h': [{'value': 1, 'element': 12}], 'a': [{'value': 3, 'element': 502}, {'value': 3, 'element': 516}], 'identifier': 'bonus'}, {'h': [{'value': 29, 'element': 12}, {'value': 25, 'element': 14}, {'value': 18, 'element': 3}, {'value': 17, 'element': 15}, {'value': 17, 'element': 18}, {'value': 14, 'element': 5}, {'value': 12, 'element': 19}, {'value': 10, 'element': 11}, {'value': 9, 'element': 2}, {'value': 8, 'element': 106}, {'value': 8, 'element': 515}, {'value': 2, 'element': 490}, {'value': 2, 'element': 504}, {'value': 1, 'element': 488}], 'a': [{'value': 30, 'element': 502}, {'value': 30, 'element': 516}, {'value': 26, 'element': 493}, {'value': 20, 'element': 47}, {'value': 17, 'element': 57}, {'value': 16, 'element': 475}, {'value': 14, 'element': 42}, {'value': 13, 'element': 537}, {'value': 10, 'element': 54}, {'value': 6, 'element': 49}, {'value': 4, 'element': 534}, {'value': 3, 'element': 37}, {'value': 3, 'element': 38}, {'value': 1, 'element': 421}], 'identifier': 'bps'}]",2,141,15,Arsenal,1
